Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
BX_MUMBAI_058,BrandX_India Home Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Samsung Side by Side,Home Appliances,Refrigerators,Mature,60,17,56519,45782,960823,19,82339,3.4,106,Mid-Range,BrandX_India Phone Order,Card,BrandX_India Brand Partners,NaN,No Promotion,0,0,3.8,Defective,3.9,4.3,259,5,4.2,16.2,Very High,17,84.5,88.7,Aggressive,Low,5,487,9,2023,Q3,Monsoon
BX_HYDERABAD_020,BrandX_India Digital Hyderabad,BrandX_India,Express,Hyderabad,Metro,OnePlus 11,Electronics,Smartphones,New Launch,79,56,61956,44348,3469536,28.42,81179,8.51,42,Budget,BrandX_India Phone Order,Wallet,BrandX_India Brand Partners,NaN,Flash Sale,17.7,50,7.2,Poor Quality,4.5,4.4,476,6,4,23.3,Very High,24,77.8,84.4,Aggressive,Low,7,121,9,2023,Q3,Monsoon
BX_PUNE_023,BrandX_India Mobile Pune,BrandX_India,Flagship,Pune,Tier1,JBL Charge 5,Gadgets,Bluetooth Speakers,Declining,132,47,10784,8944,506848,17.06,11362,4.27,84,Budget,BrandX_India Phone Order,EMI,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,2.3,Defective,4.3,4,373,5,5,12.5,High,13,71.4,79.2,Competitive,Low,5,135,9,2023,Q3,Monsoon
BX_DELHI_097,BrandX_India Gadget Zone Delhi,BrandX_India,Online Hub,Delhi,Metro,AirPods Pro,Electronics,Headphones,Declining,207,57,25672,20177,1463304,21.4,28690,3.3,109,Budget,BrandX_India Social Commerce,Card,BrandX_India Wholesale,NaN,Discount,34,6,2.8,Wrong Size,4.3,4.8,498,1,4.8,28.7,High,17,75.1,87.9,Competitive,Low,1,271,9,2023,Q3,Monsoon
BX_AHMEDABAD_074,BrandX_India Fashion Ahmedabad,BrandX_India,Street Store,Ahmedabad,Tier1,Levi's T-Shirt,Clothes,T-Shirts,New Launch,114,29,1209,897,35061,25.81,1694,3.05,118,Premium,BrandX_India App,Wallet,BrandX_India Local Sourcing,NaN,Flash Sale,19.8,14,1.8,Poor Quality,4.5,4.4,431,8,4.5,16.2,High,14,86,74.3,Competitive,Medium,6,127,9,2023,Q3,Monsoon
BX_DELHI_042,BrandX_India Express Delhi,BrandX_India,Online Hub,Delhi,Metro,Sunflower Oil 1L,Groceries,Oil,Declining,136,27,150,109,4050,27.33,212,2.38,151,Premium,BrandX_India Store,EMI,BrandX_India Brand Partners,NaN,BOGO,34.6,15,4.1,Wrong Size,3.7,4.2,50,5,3.7,16.4,Very High,15,95.8,89.9,Aggressive,Low,2,78,9,2023,Q3,Monsoon
BX_BANGALORE_016,BrandX_India Electronics Bangalore,BrandX_India,Flagship,Bangalore,Metro,MacBook Air M2,Electronics,Laptops,Discontinued,56,35,115216,88611,4032560,23.09,145921,7.5,48,Luxury,BrandX_India Store,EMI,BrandX_India Wholesale,NaN,Clearance,20,15,6.1,Defective,4.4,4.8,46,8,4.2,23.7,Very High,17,83,83.8,Aggressive,Low,5,161,9,2023,Q3,Monsoon
BX_MUMBAI_031,BrandX_India Tech Hub Mumbai,BrandX_India,Express,Mumbai,Metro,Sony Bravia 43Inch,Electronics,Smart TVs,Declining,210,27,59620,46812,1609740,21.48,70608,1.54,233,Luxury,BrandX_India Social Commerce,Credit,BrandX_India Wholesale,NaN,Discount,20.4,20,4.7,Changed Mind,4.4,4.6,46,9,3.9,28.4,High,18,84.5,80.5,Competitive,Low,4,153,9,2023,Q3,Monsoon
BX_MUMBAI_075,BrandX_India Apparel Mumbai,BrandX_India,Street Store,Mumbai,Metro,Pepe Jeans,Clothes,Jeans,Declining,86,7,3411,2646,23877,22.43,3750,0.98,369,Mid-Range,BrandX_India Phone Order,Credit,BrandX_India Local Sourcing,NaN,Discount,18.6,26,7,Wrong Size,4.2,4.1,257,3,3.5,18.7,High,25,83.9,82.4,Competitive,Medium,5,75,9,2023,Q3,Monsoon
BX_MUMBAI_056,BrandX_India Appliances Mumbai,BrandX_India,Flagship,Mumbai,Metro,Blue Star 1 Ton,Home Appliances,Air Conditioners,Discontinued,182,56,34755,26898,1946280,22.61,50435,3.69,98,Mid-Range,BrandX_India Online,Credit,BrandX_India E-commerce Hub,NaN,Clearance,20,14,0.5,Changed Mind,4.5,4.1,439,6,4.4,12.8,Very High,21,83,88.8,Aggressive,Low,3,531,9,2023,Q3,Monsoon
BX_AHMEDABAD_091,BrandX_India Trends Ahmedabad,BrandX_India,Street Store,Ahmedabad,Tier1,Nike Jacket,Clothes,Jackets,Declining,81,10,5326,3850,53260,27.71,7494,1.48,243,Budget,BrandX_India Social Commerce,Card,BrandX_India Direct Import,NaN,No Promotion,0,0,6.3,Damaged,4,4.7,337,2,4.3,12.7,High,14,68.5,74.7,Competitive,Medium,5,54,9,2023,Q3,Monsoon
BX_MUMBAI_053,BrandX_India Home Mumbai,BrandX_India,Flagship,Mumbai,Metro,Bosch 6kg Top Load,Home Appliances,Washing Machines,Mature,214,27,24520,17596,662040,28.24,34956,1.51,238,Mid-Range,BrandX_India Phone Order,UPI,BrandX_India Brand Partners,NaN,BOGO,15.9,17,2,Damaged,4.1,4.4,156,2,3.5,12.1,Very High,20,80.3,80.7,Aggressive,Low,7,280,9,2023,Q3,Monsoon
BX_DELHI_046,BrandX_India Comfort Delhi,BrandX_India,Online Hub,Delhi,Metro,Daikin 1.5 Ton Split,Home Appliances,Air Conditioners,Mature,165,22,46717,37757,1027774,19.18,52333,1.6,225,Mid-Range,BrandX_India Store,Wallet,BrandX_India E-commerce Hub,NaN,Flash Sale,23,12,5.2,Changed Mind,4.4,3.9,474,7,3.9,19.4,High,20,76,88.9,Competitive,Low,1,344,9,2023,Q3,Monsoon
BX_DELHI_052,BrandX_India Trends Delhi,BrandX_India,Street Store,Delhi,Metro,Adidas Hoodie,Clothes,Jackets,New Launch,110,33,4104,3317,135432,19.18,4650,3.6,100,Budget,BrandX_India App,Card,BrandX_India Local Sourcing,NaN,Clearance,21.4,28,4.9,Defective,4.2,3.8,208,4,3.8,14.6,Very High,17,84.3,88,Aggressive,Medium,3,103,9,2023,Q3,Monsoon
BX_CHENNAI_088,BrandX_India Accessories Chennai,BrandX_India,Mall Store,Chennai,Metro,Bose SoundLink,Gadgets,Bluetooth Speakers,Growing,118,8,18244,14109,145952,22.66,21190,0.81,443,Budget,BrandX_India App,Wallet,BrandX_India E-commerce Hub,NaN,Discount,29.6,42,6.6,Changed Mind,4.6,4.1,107,4,3.8,14,High,20,80.6,81.1,Competitive,Low,2,145,9,2023,Q3,Monsoon
BX_AHMEDABAD_022,BrandX_India Superstore Ahmedabad,BrandX_India,Mall Store,Ahmedabad,Tier1,Moong Dal 1kg,Groceries,Dal,Growing,76,47,125,97,5875,22.4,181,7.42,49,Luxury,BrandX_India App,EMI,BrandX_India Brand Partners,NaN,BOGO,16.3,18,0.6,Changed Mind,4,4.2,294,9,4.4,14.4,High,15,67.4,77.4,Competitive,Low,6,60,9,2023,Q3,Monsoon
BX_CHENNAI_026,BrandX_India Gadget Zone Chennai,BrandX_India,Mall Store,Chennai,Metro,MacBook Air M2,Electronics,Laptops,Growing,49,25,107760,88557,2694000,17.82,134130,6.12,59,Premium,BrandX_India Store,Card,BrandX_India Brand Partners,NaN,Flash Sale,32.6,9,1.5,Defective,4.7,4.9,484,2,4.2,29.1,High,15,91.8,83.3,Competitive,Low,6,167,9,2023,Q3,Monsoon
BX_CHENNAI_031,BrandX_India Gadget Zone Chennai,BrandX_India,Express,Chennai,Metro,Samsung Galaxy S23,Electronics,Smartphones,Discontinued,74,52,66955,56401,3481660,15.76,76955,8.43,43,Budget,BrandX_India Phone Order,EMI,BrandX_India Brand Partners,NaN,Discount,37.2,8,4.5,Damaged,4.3,4.7,64,7,4,28.1,High,17,75.7,83.8,Competitive,Low,5,116,9,2023,Q3,Monsoon
BX_CHENNAI_065,BrandX_India Express Chennai,BrandX_India,Flagship,Chennai,Metro,Brown Rice 1kg,Groceries,Rice,Mature,163,105,147,111,15435,24.49,198,7.73,47,Budget,BrandX_India App,Wallet,BrandX_India Local Sourcing,NaN,No Promotion,0,0,4.7,Damaged,3.7,4.5,343,1,4.8,10.6,Very High,19,82.6,81.9,Aggressive,Low,2,57,9,2023,Q3,Monsoon
BX_HYDERABAD_074,BrandX_India Fashion Hyderabad,BrandX_India,Online Hub,Hyderabad,Metro,Adidas Ultraboost,Clothes,Shoes,New Launch,115,38,15507,11273,589266,27.3,15923,3.97,91,Budget,BrandX_India Store,Credit,BrandX_India Brand Partners,NaN,BOGO,26,48,5.3,Defective,3.9,4.8,353,8,3.7,11.3,High,23,83.7,83.5,Competitive,Medium,5,143,9,2023,Q3,Monsoon
BX_BANGALORE_045,BrandX_India Fashion Bangalore,BrandX_India,Flagship,Bangalore,Metro,Adidas Ultraboost,Clothes,Shoes,Growing,154,20,14009,10395,280180,25.8,19913,1.56,231,Premium,BrandX_India Online,Wallet,BrandX_India Direct Import,NaN,Festival Offer,12.4,7,2.1,Defective,4.4,4.2,50,6,5,11.7,Very High,23,92.3,89.5,Aggressive,Medium,5,125,9,2023,Q3,Monsoon
BX_CHENNAI_094,BrandX_India Electronics Chennai,BrandX_India,Flagship,Chennai,Metro,Samsung Galaxy S23,Electronics,Smartphones,Declining,223,44,69900,57654,3075600,17.52,72727,2.37,152,Premium,BrandX_India App,EMI,BrandX_India E-commerce Hub,NaN,Clearance,15.8,49,1,Poor Quality,4.4,4,72,5,3.8,20.5,Very High,24,93.2,88.7,Aggressive,Low,7,266,9,2023,Q3,Monsoon
BX_HYDERABAD_043,BrandX_India Smart Hyderabad,BrandX_India,Mall Store,Hyderabad,Metro,PlayStation 5,Gadgets,Gaming Consoles,Growing,157,55,58637,43692,3225035,25.49,71575,4.2,86,Premium,BrandX_India Phone Order,Wallet,BrandX_India Brand Partners,NaN,BOGO,11,18,2.2,Changed Mind,3.9,3.9,435,6,4.6,14.7,High,17,98.9,89.8,Competitive,Low,6,98,9,2023,Q3,Monsoon
BX_CHENNAI_082,BrandX_India Apparel Chennai,BrandX_India,Express,Chennai,Metro,Levi's T-Shirt,Clothes,T-Shirts,Growing,130,36,1350,961,48600,28.81,2016,3.32,108,Premium,BrandX_India Social Commerce,Wallet,BrandX_India Direct Import,NaN,Clearance,28,21,1.7,Damaged,4.1,4,82,1,3.9,10.8,Very High,19,91.1,89.1,Aggressive,Medium,2,62,9,2023,Q3,Monsoon
BX_CHENNAI_055,BrandX_India Fashion Chennai,BrandX_India,Street Store,Chennai,Metro,Levi's 511 Jeans,Clothes,Jeans,Discontinued,128,10,4870,3992,48700,18.03,6674,0.94,384,Budget,BrandX_India Online,Credit,BrandX_India Direct Import,NaN,Flash Sale,13.7,24,0.8,Changed Mind,4.3,4.3,176,5,4.5,18.8,High,19,77.5,88.8,Competitive,Medium,1,108,9,2023,Q3,Monsoon
BX_DELHI_029,BrandX_India Express Delhi,BrandX_India,Online Hub,Delhi,Metro,Brown Rice 1kg,Groceries,Rice,Mature,71,44,193,142,8492,26.42,272,7.44,48,Premium,BrandX_India Social Commerce,Wallet,BrandX_India Wholesale,NaN,BOGO,12.1,40,4.4,Damaged,3.8,4.5,367,1,4.1,16.5,Very High,15,97.7,84.6,Aggressive,Low,2,101,9,2023,Q3,Monsoon
BX_PUNE_074,BrandX_India Connect Pune,BrandX_India,Online Hub,Pune,Tier1,Apple Watch Series 8,Gadgets,Smart Watches,Mature,131,11,41459,33238,456049,19.83,51073,1.01,357,Premium,BrandX_India Online,EMI,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,3.5,Poor Quality,4.2,5,439,6,3.8,11.1,High,9,84.5,78.1,Competitive,Low,3,112,9,2023,Q3,Monsoon
BX_HYDERABAD_018,BrandX_India Superstore Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Sunflower Oil 1L,Groceries,Oil,New Launch,148,35,167,117,5845,29.94,246,2.84,127,Mid-Range,BrandX_India Phone Order,Cash,BrandX_India Direct Import,NaN,Clearance,26.3,36,6.4,Wrong Size,4,4.7,258,3,4.6,11,Very High,16,76.2,85.6,Aggressive,Low,4,51,9,2023,Q3,Monsoon
BX_BHOPAL_079,BrandX_India Accessories Bhopal,BrandX_India,Flagship,Bhopal,Tier2,Canon EOS R6,Gadgets,Cameras,New Launch,106,18,189972,136808,3419496,27.99,214789,2.04,177,Budget,BrandX_India Phone Order,Cash,BrandX_India Direct Import,NaN,No Promotion,0,0,3,Poor Quality,4.3,4.4,298,9,3.9,5.5,Medium,6,72,67.6,Standard,Low,4,132,9,2023,Q3,Monsoon
BX_MUMBAI_018,BrandX_India Living Mumbai,BrandX_India,Flagship,Mumbai,Metro,LG 28L Convection,Home Appliances,Microwaves,Discontinued,199,17,17765,13496,302005,24.03,18022,1.03,351,Mid-Range,BrandX_India Online,Cash,BrandX_India Local Sourcing,NaN,Flash Sale,29.1,29,5.6,Wrong Size,4.6,4,303,7,3.7,17.5,High,22,78.1,82.1,Competitive,Low,6,577,9,2023,Q3,Monsoon
BX_KANPUR_064,BrandX_India Apparel Kanpur,BrandX_India,Mall Store,Kanpur,Tier2,Nike Air Max,Clothes,Shoes,Growing,162,5,10121,7215,50605,28.71,11248,0.37,972,Budget,BrandX_India Social Commerce,UPI,BrandX_India Brand Partners,NaN,Festival Offer,14.4,39,5.6,Changed Mind,4.3,4.3,174,10,4.9,6.8,Medium,3,75.6,64.7,Standard,Medium,5,149,9,2023,Q3,Monsoon
BX_DELHI_007,BrandX_India Appliances Delhi,BrandX_India,Flagship,Delhi,Metro,Samsung 23L Solo,Home Appliances,Microwaves,Mature,163,22,10129,7533,222838,25.63,13967,1.62,222,Budget,BrandX_India Store,Credit,BrandX_India E-commerce Hub,NaN,Flash Sale,18.9,12,5.2,Wrong Size,4.3,4.4,150,5,4.2,14.2,Very High,25,80.2,82.4,Aggressive,Low,6,278,9,2023,Q3,Monsoon
BX_MUMBAI_023,BrandX_India Gadget Zone Mumbai,BrandX_India,Online Hub,Mumbai,Metro,AirPods Pro,Electronics,Headphones,New Launch,126,23,25627,20566,589421,19.75,35219,2.19,164,Luxury,BrandX_India Store,Card,BrandX_India Direct Import,NaN,Festival Offer,33.5,16,6.3,Poor Quality,4.9,4,274,6,4.7,26.9,High,23,83.3,81.9,Competitive,Low,6,237,9,2023,Q3,Monsoon
BX_CHENNAI_096,BrandX_India Digital Chennai,BrandX_India,Mall Store,Chennai,Metro,HP Pavilion,Electronics,Laptops,Mature,171,47,76226,54450,3582622,28.57,83022,3.3,109,Mid-Range,BrandX_India Phone Order,UPI,BrandX_India Brand Partners,NaN,Flash Sale,23.2,21,2.8,Wrong Size,4.7,3.9,208,10,5,22.1,Very High,23,80.8,86.8,Aggressive,Low,6,291,9,2023,Q3,Monsoon
BX_MUMBAI_037,BrandX_India Daily Mumbai,BrandX_India,Flagship,Mumbai,Metro,Basmati Rice 5kg,Groceries,Rice,Mature,114,55,708,582,38940,17.8,821,5.79,62,Mid-Range,BrandX_India App,Cash,BrandX_India Wholesale,NaN,Clearance,19.7,12,2.2,Defective,3.8,4.1,381,1,4.8,11.7,High,21,82.2,87,Competitive,Low,6,124,9,2023,Q3,Monsoon
BX_MUMBAI_034,BrandX_India Comfort Mumbai,BrandX_India,Express,Mumbai,Metro,Aquaguard Crystal,Home Appliances,Water Purifiers,Discontinued,194,48,13849,11691,664752,15.58,19506,2.97,121,Budget,BrandX_India Store,EMI,BrandX_India E-commerce Hub,NaN,Festival Offer,24.8,37,1.3,Wrong Size,4.4,4,267,1,3.8,14.5,Very High,15,80.7,88.3,Aggressive,Low,7,276,9,2023,Q3,Monsoon
BX_HYDERABAD_009,BrandX_India Mobile Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Bose SoundLink,Gadgets,Bluetooth Speakers,Mature,53,33,21746,16681,717618,23.29,31700,7.47,48,Luxury,BrandX_India Online,Wallet,BrandX_India E-commerce Hub,NaN,Flash Sale,17.1,24,0.3,Wrong Size,4.5,4.8,370,6,4.6,12.5,Very High,17,75.4,86,Aggressive,Low,1,110,9,2023,Q3,Monsoon
BX_MUMBAI_081,BrandX_India Connect Mumbai,BrandX_India,Flagship,Mumbai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,Mature,66,49,44086,33024,2160214,25.09,52829,8.91,40,Mid-Range,BrandX_India Phone Order,Credit,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,0.8,Defective,4.4,4.3,122,1,3.9,10.2,Very High,21,75.5,80.6,Aggressive,Low,7,122,9,2023,Q3,Monsoon
BX_BANGALORE_050,BrandX_India Trends Bangalore,BrandX_India,Street Store,Bangalore,Metro,Adidas Hoodie,Clothes,Jackets,Discontinued,151,36,4580,3848,164880,15.98,6581,2.86,126,Luxury,BrandX_India Phone Order,Card,BrandX_India Direct Import,NaN,BOGO,10.5,38,3.4,Defective,4.5,3.9,143,9,3.7,16.9,Very High,16,75.5,89.4,Aggressive,Medium,4,78,9,2023,Q3,Monsoon
BX_CHENNAI_093,BrandX_India Fresh Chennai,BrandX_India,Flagship,Chennai,Metro,Brown Sugar 500g,Groceries,Sugar,Discontinued,218,101,110,82,11110,25.45,116,5.56,65,Budget,BrandX_India App,Wallet,BrandX_India Direct Import,NaN,BOGO,38.3,10,1.4,Wrong Size,4.2,4.4,418,5,3.6,16.3,High,18,76.4,89,Competitive,Low,2,143,9,2023,Q3,Monsoon
BX_BANGALORE_078,BrandX_India Living Bangalore,BrandX_India,Street Store,Bangalore,Metro,IFB 7kg Front Load,Home Appliances,Washing Machines,Declining,185,25,33096,24397,827400,26.28,39866,1.62,222,Premium,BrandX_India Phone Order,Card,BrandX_India Local Sourcing,NaN,BOGO,23.1,11,0.6,Damaged,4.5,4.4,411,1,5,18.5,Very High,25,91.1,88.3,Aggressive,Low,7,650,9,2023,Q3,Monsoon
BX_BANGALORE_024,BrandX_India Style Bangalore,BrandX_India,Mall Store,Bangalore,Metro,H&M Cotton Tee,Clothes,T-Shirts,Discontinued,61,19,997,749,18943,24.87,1176,3.74,96,Mid-Range,BrandX_India Store,Credit,BrandX_India Wholesale,NaN,Flash Sale,23.9,26,7.3,Wrong Size,4.2,4.4,254,1,3.6,17.2,High,19,80.6,86.8,Competitive,Medium,1,99,9,2023,Q3,Monsoon
BX_MUMBAI_054,BrandX_India Style Mumbai,BrandX_India,Flagship,Mumbai,Metro,Forever 21 Dress,Clothes,Dresses,Growing,104,40,3051,2208,122040,27.63,3971,4.62,78,Luxury,BrandX_India Store,Card,BrandX_India E-commerce Hub,NaN,Clearance,39.3,30,3.1,Poor Quality,4.2,4.9,138,8,3.6,15.4,High,15,79.7,89.8,Competitive,Medium,7,53,9,2023,Q3,Monsoon
BX_KANPUR_014,BrandX_India Smart Kanpur,BrandX_India,Street Store,Kanpur,Tier2,Bose SoundLink,Gadgets,Bluetooth Speakers,Growing,182,5,15256,12657,76280,17.04,20701,0.33,1092,Mid-Range,BrandX_India Online,Wallet,BrandX_India Local Sourcing,NaN,BOGO,11.2,32,2.9,Defective,4,4.9,392,5,4.3,4.3,Medium,3,72.1,65.8,Standard,Low,7,78,9,2023,Q3,Monsoon
BX_MUMBAI_063,BrandX_India Living Mumbai,BrandX_India,Flagship,Mumbai,Metro,Aquaguard Crystal,Home Appliances,Water Purifiers,Growing,64,48,19714,16487,946272,16.37,21525,9,40,Luxury,BrandX_India Phone Order,EMI,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,0.8,Changed Mind,4.2,4.5,450,7,4.9,18.3,Very High,20,85,87,Aggressive,Low,4,263,10,2023,Q4,Winter
BX_HYDERABAD_070,BrandX_India Fresh Hyderabad,BrandX_India,Mall Store,Hyderabad,Metro,Brown Sugar 500g,Groceries,Sugar,Declining,148,131,94,74,12314,21.28,95,10.62,34,Mid-Range,BrandX_India Store,Card,BrandX_India E-commerce Hub,NaN,Clearance,28.5,49,7.7,Poor Quality,4.1,4.5,53,3,4,12.9,High,15,83.8,82.9,Competitive,Low,7,86,10,2023,Q4,Winter
BX_MUMBAI_046,BrandX_India Trends Mumbai,BrandX_India,Flagship,Mumbai,Metro,Levi's 511 Jeans,Clothes,Jeans,Declining,75,47,3960,3277,186120,17.25,5603,7.52,48,Premium,BrandX_India Online,EMI,BrandX_India Brand Partners,NaN,No Promotion,0,0,0.2,Damaged,4.1,4.1,226,6,4.5,18.7,High,19,99.3,86.2,Competitive,Medium,3,135,10,2023,Q4,Winter
BX_DELHI_012,BrandX_India Home Delhi,BrandX_India,Street Store,Delhi,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Growing,210,39,24047,20017,937833,16.76,31297,2.23,162,Budget,BrandX_India Phone Order,Wallet,BrandX_India Local Sourcing,NaN,Festival Offer,13.6,41,5.9,Wrong Size,4.2,4.2,45,6,4.8,13.1,Very High,18,75.6,85.5,Aggressive,Low,7,630,10,2023,Q4,Winter
BX_AHMEDABAD_038,BrandX_India Digital Ahmedabad,BrandX_India,Flagship,Ahmedabad,Tier1,Dell XPS 13,Electronics,Laptops,Mature,229,29,82058,62774,2379682,23.5,88851,1.52,237,Luxury,BrandX_India Phone Order,Cash,BrandX_India Wholesale,NaN,Discount,39.1,47,3.7,Defective,4.4,4.6,57,6,4.1,11.4,Medium,8,74.4,74.9,Standard,Low,6,237,10,2023,Q4,Winter
BX_DELHI_075,BrandX_India Accessories Delhi,BrandX_India,Express,Delhi,Metro,Anker PowerCore,Gadgets,Power Banks,Growing,177,49,4407,3176,215943,27.93,5145,3.32,108,Luxury,BrandX_India App,Wallet,BrandX_India Direct Import,NaN,Discount,12.5,11,7.1,Wrong Size,4.1,4.7,79,10,4.3,17.8,High,15,81.5,85.1,Competitive,Low,7,134,10,2023,Q4,Winter
BX_MUMBAI_048,BrandX_India Appliances Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Blue Star 1 Ton,Home Appliances,Air Conditioners,Mature,114,31,34733,28080,1076723,19.15,39331,3.26,110,Mid-Range,BrandX_India App,UPI,BrandX_India E-commerce Hub,NaN,Flash Sale,38.8,45,2.9,Defective,4.4,4.4,331,6,4.9,12.3,Very High,23,84.1,80.7,Aggressive,Low,4,745,10,2023,Q4,Winter
BX_DELHI_050,BrandX_India Apparel Delhi,BrandX_India,Express,Delhi,Metro,Forever 21 Dress,Clothes,Dresses,Mature,125,12,2606,1879,31272,27.9,3172,1.15,313,Mid-Range,BrandX_India Store,Card,BrandX_India Brand Partners,NaN,Clearance,23.1,27,1.2,Poor Quality,4.1,5,187,8,5,12.9,High,22,81.7,85.4,Competitive,Medium,2,116,10,2023,Q4,Winter
BX_BANGALORE_013,BrandX_India Fashion Bangalore,BrandX_India,Flagship,Bangalore,Metro,Adidas Ultraboost,Clothes,Shoes,Discontinued,80,56,10193,7997,570808,21.54,13735,8.4,43,Luxury,BrandX_India Online,Credit,BrandX_India Direct Import,NaN,BOGO,14.8,17,3.5,Poor Quality,4.3,4,290,1,4.6,16.5,High,16,82.2,87.1,Competitive,Medium,1,117,10,2023,Q4,Winter
BX_HYDERABAD_094,BrandX_India Tech Hub Hyderabad,BrandX_India,Online Hub,Hyderabad,Metro,MacBook Air M2,Electronics,Laptops,New Launch,153,66,107481,90499,7093746,15.8,151272,5.18,70,Luxury,BrandX_India Online,Credit,BrandX_India Brand Partners,NaN,Flash Sale,13.4,5,3.7,Damaged,4.4,4.4,363,7,4.2,29.1,Very High,21,79.4,89.4,Aggressive,Low,6,272,10,2023,Q4,Winter
BX_DELHI_024,BrandX_India Apparel Delhi,BrandX_India,Online Hub,Delhi,Metro,Levi's T-Shirt,Clothes,T-Shirts,Discontinued,151,15,1911,1344,28665,29.67,2578,1.19,302,Luxury,BrandX_India Social Commerce,Cash,BrandX_India Wholesale,NaN,Discount,21.5,31,6.8,Wrong Size,3.9,4.5,247,3,3.7,12.4,High,23,78.9,86.7,Competitive,Medium,6,90,10,2023,Q4,Winter
BX_DELHI_031,BrandX_India Apparel Delhi,BrandX_India,Express,Delhi,Metro,Zara Casual Shirt,Clothes,T-Shirts,Growing,171,35,3219,2314,112665,28.11,3275,2.46,147,Premium,BrandX_India Phone Order,UPI,BrandX_India E-commerce Hub,NaN,Discount,39.2,43,5.7,Changed Mind,3.9,4.5,168,3,4.3,17.5,High,19,92,82.9,Competitive,Medium,6,108,10,2023,Q4,Winter
BX_MUMBAI_051,BrandX_India Mobile Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Canon EOS R6,Gadgets,Cameras,Declining,195,42,231954,184666,9742068,20.39,279527,2.58,139,Budget,BrandX_India Store,UPI,BrandX_India E-commerce Hub,NaN,Clearance,20,5,3,Changed Mind,4.4,4,233,1,4.6,18.3,High,19,75.2,81.7,Competitive,Low,3,85,10,2023,Q4,Winter
BX_BANGALORE_085,BrandX_India Digital Bangalore,BrandX_India,Online Hub,Bangalore,Metro,OnePlus 11,Electronics,Smartphones,Declining,145,84,66799,48817,5611116,26.92,82151,6.95,52,Premium,BrandX_India Social Commerce,UPI,BrandX_India E-commerce Hub,NaN,Discount,19.9,44,3.1,Damaged,4.9,4.8,424,4,4.5,24.9,Very High,22,99,84.7,Aggressive,Low,4,108,10,2023,Q4,Winter
BX_DELHI_052,BrandX_India Style Delhi,BrandX_India,Flagship,Delhi,Metro,Zara Casual Shirt,Clothes,T-Shirts,Discontinued,118,8,3273,2541,26184,22.36,3841,0.81,443,Premium,BrandX_India Store,Card,BrandX_India Wholesale,NaN,Festival Offer,37.9,46,4.6,Poor Quality,4.1,4.8,374,9,4,12.1,High,15,91.5,85.6,Competitive,Medium,4,59,10,2023,Q4,Winter
BX_CHENNAI_014,BrandX_India Connect Chennai,BrandX_India,Flagship,Chennai,Metro,Canon EOS R6,Gadgets,Cameras,Declining,36,18,227234,184181,4090212,18.95,241914,6,60,Mid-Range,BrandX_India Phone Order,UPI,BrandX_India Direct Import,NaN,Discount,23.2,24,0.2,Damaged,4.6,4.4,318,1,4.7,11.5,Very High,15,78,88,Aggressive,Low,3,81,10,2023,Q4,Winter
BX_JAIPUR_032,BrandX_India Home Jaipur,BrandX_India,Express,Jaipur,Tier2,IFB 7kg Front Load,Home Appliances,Washing Machines,Discontinued,73,17,33642,24532,571914,27.08,34330,2.79,129,Budget,BrandX_India Store,Cash,BrandX_India Local Sourcing,NaN,BOGO,32.9,41,7.8,Changed Mind,4.2,4.8,286,4,4.9,11.9,Medium,5,72.6,69.8,Standard,Low,5,714,10,2023,Q4,Winter
BX_AHMEDABAD_015,BrandX_India Superstore Ahmedabad,BrandX_India,Express,Ahmedabad,Tier1,Brown Sugar 500g,Groceries,Sugar,New Launch,200,76,87,72,6612,17.24,118,4.56,79,Luxury,BrandX_India Phone Order,Credit,BrandX_India E-commerce Hub,NaN,Clearance,25,38,7.2,Changed Mind,3.8,5,163,8,4.6,16.9,Medium,15,71.3,79.2,Standard,Low,5,133,10,2023,Q4,Winter
